Date,Open,High,Low,Close,Volume,OpenInterest
2018-04-25,93.54,95.15,93.1,94.27,26009528,0.0
2018-04-26,97.56,97.9,93.91,95.82,40936114,0.0
2018-04-29,96.27,96.3964,93.15,93.52,27658162,0.0
2018-04-30,93.25,95.29,92.79,94.98,26196587,0.0
2018-05-01,94.96,95.17,93.19,93.51,21814017,0.0
2018-05-02,92.97,94.925,92.45,94.07,23884743,0.0
2018-05-03,93.32,95.37,92.92,95.16,17424946,0.0
2018-05-06,95.3,96.71,95.1,96.24,19487625,0.0
2018-05-07,95.87,96.16,95.0631,95.84,17292975,0.0
2018-05-08,96,96.94,95.05,96.83,17816878,0.0
2018-05-09,97.36,97.95,97.05,97.9,14957118,0.0
2018-05-10,97.69,97.87,97.04,97.71,11709534,0.0
2018-05-13,97.79,98.69,97.31,98.04,14173152,0.0
2018-05-14,97.45,97.85,96.34,97.32,18201383,0.0
2018-05-15,97.35,97.4,96.615,97.15,13127063,0.0
2018-05-16,96.76,97.5401,95.83,96.18,12055719,0.0
2018-05-17,96.01,96.93,96.01,96.36,12584590,0.0
2018-05-20,96.95,98.01,96.8,97.64,12950760,0.0
2018-05-21,97.68,98.17,97.2,97.57,10606834,0.0
2018-05-22,96.63,98.73,96.32,98.72,14419679,0.0
2018-05-23,98.71,98.94,96.81,98.32,16811830,0.0
2018-05-24,98.3,98.98,97.86,98.38,14109305,0.0
2018-05-28,97.84,98.88,97.23,98.01,21017668,0.0
2018-05-29,98.31,99.25,97.91,98.91,17194640,0.0
2018-05-30,99.29,99.99,98.61,98.86,19619126,0.0
2018-05-31,99.24,100.86,99.17,100.76,21330002,0.0
2018-06-03,101.26,101.86,100.851,101.66,22162358,0.0
2018-06-04,101.98,102.33,101.53,102.2,17212719,0.0
2018-06-05,102.48,102.6,101.9,102.57,14504622,0.0
2018-06-06,102.65,102.69,100.38,100.92,20574983,0.0
2018-06-07,101,101.95,100.54,101.63,16038948,0.0
2018-06-10,101.37,101.59,100.67,101.08,14182052,0.0
2018-06-11,101.1,101.4493,100.75,101.3,14010310,0.0
2018-06-12,101.72,102.01,100.56,100.9,19139743,0.0
2018-06-13,101.65,102.03,101,101.42,18240120,0.0
2018-06-14,101.49,101.53,100.07,100.22,32823486,0.0
2018-06-17,100.05,101.11,99.42,100.88,18126166,0.0
2018-06-18,99.59,101,99.5,100.88,19836211,0.0
2018-06-19,101.24,102.52,101.12,101.95,19979007,0.0
2018-06-20,102.08,102.46,100.88,101.15,16395234,0.0
2018-06-21,100.43,100.77,99.625,100.3,19768752,0.0
2018-06-24,100,100.11,97.3,98.39,28800200,0.0
2018-06-25,98.84,100.08,98.75,99.07,19461329,0.0
2018-06-26,99.33,100.02,97.4,97.54,22794798,0.0
2018-06-27,97.41,99.11,97.26,98.63,20529720,0.0
2018-06-28,98.86,99.91,98.49,98.61,17372146,0.0
2018-07-01,98.1,100.06,98,100.02,14373905,0.0
2018-07-02,100.41,100.63,98.94,99.07,11317858,0.0
2018-07-04,99.5,99.92,99.0299,99.77,15256821,0.0
2018-07-05,99.97,101.43,99.67,101.17,13909286,0.0
2018-07-08,101.57,102.25,101.251,101.87,12523936,0.0
2018-07-09,102,102.51,101.86,102.06,14648780,0.0
2018-07-10,101.11,102.34,101.1,102.02,14571269,0.0
2018-07-11,102.76,104.41,102.73,104.16,19553444,0.0
2018-07-12,104.37,105.6,104.09,105.42,19824163,0.0
2018-07-15,105.4,105.82,104.515,104.92,15888037,0.0
2018-07-16,104.61,106.5,104.32,105.95,20152551,0.0
2018-07-17,105.89,106.05,104.715,105.1,22613518,0.0
2018-07-18,104.93,105.31,103.89,104.73,26334744,0.0
2018-07-19,108.15,108.2,106.08,106.28,46213471,0.0
2018-07-22,106.35,108.14,106.13,107.963,23274012,0.0
2018-07-23,108.57,108.82,107.26,107.63,21178411,0.0
2018-07-24,107.92,111.15,107.6,110.82,25191275,0.0
2018-07-25,110.74,111,109.5,109.61,23225039,0.0
2018-07-26,110.18,110.18,106.14,107.67,31542661,0.0
2018-07-29,107.16,107.53,104.76,105.38,28582775,0.0
2018-07-30,106.53,106.72,105.38,106.1,19386929,0.0
2018-07-31,106.03,106.446,105.42,106.28,17764682,0.0
2018-08-01,105.34,108.09,104.84,107.56,19808339,0.0
2018-08-02,107.73,108.05,106.82,108.03,12963551,0.0
2018-08-05,107.91,108.42,107.559,108.13,10726095,0.0
2018-08-06,108.54,109.1,108.17,108.87,12807820,0.0
2018-08-07,109.34,109.75,108.7599,109.48,11722803,0.0
2018-08-08,109.84,110.16,109.6,109.67,10822663,0.0
2018-08-09,109.25,109.69,108.38,109.01,12716916,0.0
2018-08-12,109.26,109.58,108.1,108.22,13824976,0.0
2018-08-13,108.56,109.75,108.04,109.57,13296106,0.0
2018-08-14,108.46,108.985,106.82,107.68,24017689,0.0
2018-08-15,108.3,108.86,107.3,107.64,14932506,0.0
2018-08-16,107.37,107.9,106.69,107.58,14381665,0.0
2018-08-19,107.51,107.9,106.48,106.87,12730179,0.0
2018-08-20,106.92,107.35,105.85,105.98,16314193,0.0
2018-08-21,105.85,107.34,105.78,107.07,14364600,0.0
2018-08-22,107.15,108.18,106.87,107.56,13516140,0.0
2018-08-23,107.67,108.56,107.56,108.4,12216236,0.0
2018-08-26,109.27,109.64,108.51,109.6,13781044,0.0
2018-08-27,109.94,110.5,109.79,110.32,14522560,0.0
2018-08-28,110.45,112.03,110.27,112.02,15968290,0.0
2018-08-29,111.66,112.61,111.44,111.95,17965934,0.0
2018-08-30,111.59,112.777,111.515,112.33,15537667,0.0
2018-09-03,110.85,111.955,110.22,111.74,17050329,0.0
2018-09-04,111.02,111.42,108.1,108.51,25448481,0.0
2018-09-05,108.56,108.99,107.51,108.75,17497579,0.0
2018-09-06,108.23,108.7248,107.23,108.29,17103046,0.0
2018-09-09,108.85,109.64,108.36,109.44,13283232,0.0
2018-09-10,108.96,111.59,108.89,111.26,17785222,0.0
2018-09-11,111.43,111.85,110.51,111.67,13746168,0.0
2018-09-12,112.12,113.725,112.12,112.91,18563911,0.0
2018-09-13,113.36,113.73,112.44,113.35,14048905,0.0
2018-09-16,113.69,113.7,111.86,112.18,14823159,0.0
2018-09-17,112.07,113.695,111.72,113.22,15934532,0.0
2018-09-18,113.05,113.32,111.035,111.7,16564670,0.0
2018-09-19,112.29,113.8,111.93,113.58,17279376,0.0
2018-09-20,113.95,115.29,113.51,114.81,36610369,0.0
2018-09-23,113.02,114.9,112.2175,114.67,18538910,0.0
2018-09-24,114.8,115.1,113.75,114.46,14827820,0.0
2018-09-25,114.47,115.055,113.74,114.13,14168453,0.0
2018-09-26,114.78,114.91,114.2,114.44,11768376,0.0
2018-09-27,114.19,114.57,113.68,114.49,12954086,0.0
2018-09-30,114.75,115.68,114.73,115.59,13558420,0.0
2018-10-01,115.3,115.84,114.44,115.14,13280802,0.0
2018-10-02,115.42,116.18,114.93,115.16,12591201,0.0
2018-10-03,114.68,114.7588,111.63,112.85,26953316,0.0
2018-10-04,112.63,113.17,110.64,112.12,23070151,0.0
2018-10-07,111.73,112.03,109.34,110.86,22739108,0.0
2018-10-08,111.14,113.08,110.8,112.26,20674609,0.0
2018-10-09,111.2,111.5,105.79,106.26,47382384,0.0
2018-10-10,105.23,108.93,104.2,105.92,50883866,0.0
2018-10-11,109.02,110.01,107.12,109.54,35626400,0.0
2018-10-14,108.93,109.48,106.9468,107.54,23908246,0.0
2018-10-15,109.6,111.41,108.95,110.89,23597531,0.0
2018-10-16,111.69,111.81,109.5482,110.72,19949245,0.0
2018-10-17,110.13,110.53,107.83,108.51,24073535,0.0
2018-10-18,109.51,110.86,108.21,108.55,24632864,0.0
2018-10-21,109.32,110.54,108.24,109.63,20413784,0.0
2018-10-22,107.6,108.97,105.11,108.11,35482036,0.0
2018-10-23,108.4,108.49,101.5901,102.38,46696699,0.0
2018-10-24,106.58,109.27,106.15,108.3,48847609,0.0
2018-10-25,105.55,108.75,104.76,106.96,43200754,0.0
2018-10-28,108.01,108.7,101.63,104.09,44852738,0.0
2018-10-29,103.66,104.38,100.11,103.75,55117624,0.0
2018-10-30,105.42,108.14,105.39,106.79,37988289,0.0
2018-10-31,107.08,107.32,105.53,105.91,26202582,0.0
2018-11-01,106.43,107.32,104.975,106.15,28930155,0.0
2018-11-04,106.38,107.74,105.9,107.49,22902124,0.0
2018-11-05,107.38,108.84,106.28,107.71,18994437,0.0
2018-11-06,109.44,112.24,109.4,111.96,30323142,0.0
2018-11-07,111.79,112.21,110.91,111.79,20673762,0.0
2018-11-08,110.9,111.45,108.76,109.53,23853962,0.0
2018-11-11,109.42,109.96,106.1,106.92,26430647,0.0
2018-11-12,107.55,108.74,106.64,106.94,27177181,0.0
2018-11-13,108.1,108.26,104.47,105.01,34753354,0.0
2018-11-14,104.99,107.8,103.91,107.38,30691584,0.0
2018-11-15,107.08,108.88,106.8,108.37,29237612,0.0
2018-11-18,108.27,108.56,103.55,104.6,38787859,0.0
2018-11-19,101.76,104.62,99.3528,101.71,52775068,0.0
2018-11-20,103.6,104.43,101.71,103.08,25090358,0.0
2018-11-22,102.17,103.8099,102,103.02,11513266,0.0
2018-11-25,104.79,106.63,104.58,106.5,28004620,0.0
2018-11-26,106.27,107.33,105.36,107.2,25435800,0.0
2018-11-27,107.89,111.33,107.86,111.13,41279080,0.0
2018-11-28,110.33,111.115,109.03,110.2,24726368,0.0
2018-11-29,110.7,110.97,109.36,110.89,23684552,0.0
2018-12-02,113,113.42,110.73,112.09,29289900,0.0
2018-12-03,111.94,112.6373,108.2115,108.5,35555672,0.0
2018-12-05,105.82,109.24,105,109.19,42565498,0.0
2018-12-06,108.38,109.45,104.3,104.78,38132100,0.0
2018-12-09,104.8,107.98,103.89,107.56,35397587,0.0
2018-12-10,109.8,110.95,107.44,108.66,39159096,0.0
2018-12-11,110.89,111.27,109.04,109.08,29976735,0.0
2018-12-12,109.58,110.87,108.63,109.35,26137509,0.0
2018-12-13,108.25,109.26,105.5,106.02,40456740,0.0
2018-12-16,105.41,105.8,101.71,102.93,42274046,0.0
2018-12-17,103.75,104.51,102.52,103.94,37008892,0.0
2018-12-18,103.65,106.88,101.35,103.71,54251060,0.0
2018-12-19,103.05,104.31,98.78,101.42,58498110,0.0
2018-12-20,101.63,103,97.46,98.07,85771956,0.0
2018-12-23,97.68,97.97,94,94.04,40122880,0.0
2018-12-25,95.14,100.6,93.96,100.53,44729788,0.0
2018-12-26,99.3,101.19,96.4,101.05,41666659,0.0
2018-12-27,102.09,102.41,99.52,100.3487,33525337,0.0
2018-12-30,101.29,102.4,100.44,100.83,24324186,0.0
2019-01-01,99.55,101.75,98.94,101.01,26692255,0.0
2019-01-02,100,100.185,97.4,97.5,34611003,0.0
2019-01-03,99.72,102.51,98.93,101.775,35976325,0.0
2019-01-06,101.64,103.2681,100.98,102.15,28570376,0.0
2019-01-07,103.04,103.97,101.7134,102.73,25193769,0.0
2019-01-08,103.86,104.88,103.2445,104.25,27578681,0.0
2019-01-09,103.22,103.66,102.38,103.57,23141246,0.0
2019-01-10,102.95,103.44,101.64,102.81,23708629,0.0
2019-01-13,101.9,102.8716,101.26,102.12,19299980,0.0
2019-01-14,102.51,105.05,101.88,104.78,26725036,0.0
2019-01-15,105.26,106.255,104.96,105.39,24069834,0.0
2019-01-16,105,106.625,104.76,106.1,22660985,0.0
2019-01-17,107.46,107.9,105.92,107.6,34864877,0.0
2019-01-21,106.75,107.1,104.86,105.315,23461439,0.0
2019-01-22,106.2,107.04,105.34,106.54,21504900,0.0
2019-01-23,106.86,107,105.34,106.23,20135205,0.0
2019-01-24,107.24,107.88,106.59,106.95,24504900,0.0
2019-01-27,106.26,106.48,104.66,105.015,25364435,0.0
2019-01-28,104.88,104.97,102.17,102.89,27146195,0.0
2019-01-29,104.62,106.36,104.33,106.28,33864443,0.0
2019-01-30,103.8,105.22,103.18,104.4575,44935530,0.0
2019-01-31,103.775,104.0999,102.35,102.625,26737879,0.0
2019-02-03,102.87,105.77,102.77,105.62,23658120,0.0
2019-02-04,106.06,107.27,105.96,107.11,20654191,0.0
2019-02-05,107,107,105.53,106.06,16159849,0.0
2019-02-06,105.185,105.59,104.29,105.19,21525386,0.0
2019-02-07,104.39,105.43,104.2603,105.42,16338977,0.0
2019-02-10,106.2,106.58,104.965,105.255,14633052,0.0
2019-02-11,106.14,107.14,105.48,106.835,20510887,0.0
2019-02-12,107.5,107.78,106.75,106.785,14473482,0.0
2019-02-13,106.31,107.29,105.66,106.96,17159054,0.0
2019-02-14,107.91,108.3,107.3624,108.13,25025029,0.0
2019-02-18,107.79,108.66,107.78,108.13,15253556,0.0
2019-02-19,107.86,107.94,106.29,107.2,17187539,0.0
2019-02-20,106.9,109.48,106.87,109.44,25915604,0.0
2019-02-21,110.05,111.2,109.82,110.965,23375592,0.0
2019-02-24,111.76,112.18,111.26,111.59,20242749,0.0
2019-02-25,111.26,113.24,111.17,112.36,18277715,0.0
2019-02-26,111.69,112.36,110.88,112.19,17875661,0.0
2019-02-27,112.04,112.88,111.73,112.05,19840129,0.0
2019-02-28,112.89,113.02,111.665,112.52,17168519,0.0
2019-03-03,113.02,113.25,110.8,112.28,22345599,0.0
2019-03-04,112.25,112.39,111.23,111.68,13496616,0.0
2019-03-05,111.87,112.66,111.43,111.74,15184072,0.0
2019-03-06,111.4,111.55,109.865,110.38,18259392,0.0
2019-03-07,109.16,110.71,108.8,110.52,18892798,0.0
2019-03-10,110.99,112.95,110.98,112.83,19241941,0.0
2019-03-11,112.86,113.99,112.6499,113.64,20681885,0.0
2019-03-12,114.13,115,113.78,114.51,20619125,0.0
2019-03-13,114.54,115.2,114.33,114.57,16713862,0.0
2019-03-14,115.69,117.25,114.59,115.9,23202509,0.0
2019-03-17,116.17,117.61,116.05,117.59,21942113,0.0
2019-03-18,118.09,118.44,116.99,117.7,25475440,0.0
2019-03-19,117.45,118.75,116.71,117.52,21986538,0.0
2019-03-20,117.16,120.82,117.09,120.64,22834181,0.0
2019-03-21,119.5,119.59,117.04,117.05,26750164,0.0
2019-03-24,116.56,118.01,116.3224,117.65,22936587,0.0
2019-03-25,118.62,118.705,116.85,117.93,22681905,0.0
2019-03-26,117.875,118.21,115.5215,116.77,18543485,0.0
2019-03-27,117.44,117.58,116.13,116.94,15494458,0.0
2019-03-28,118.07,118.32,116.96,117.95,16128389,0.0
2019-03-31,118.95,119.1085,118.1,119.02,8128294,0.0
2019-04-01,119.06,119.48,118.52,119.18,13361925,0.0
2019-04-02,119.86,120.43,119.15,119.97,17563298,0.0
2019-04-03,120.1,120.23,118.38,119.33,17625872,0.0
2019-04-04,119.39,120.23,119.37,119.88,13035577,0.0
2019-04-07,119.81,120.02,118.64,119.89,12337365,0.0
2019-04-08,118.63,119.54,118.58,119.31,14437011,0.0
2019-04-09,119.76,120.35,119.54,120.22,12397296,0.0
2019-04-10,120.54,120.85,119.92,120.33,12121919,0.0
2019-04-11,120.64,120.98,120.37,120.96,15152387,0.0
2019-04-14,120.94,121.58,120.57,121.06,12425436,0.0
2019-04-15,121.64,121.65,120.1,120.79,12160306,0.0
2019-04-16,121.24,121.85,120.54,121.75,16079497,0.0
2019-04-17,122.22,123.52,121.3018,123.37,26027150,0.0
2019-04-21,122.62,124,122.57,123.76,13019059,0.0
2019-04-22,124.1,128.28,123.83,125.44,20090478,0.0
2019-04-23,125.79,125.85,124.52,125.09,21670672,0.0
2019-04-24,130.06,131.37,128.83,129.08,33687312,0.0
2019-04-25,129.7,130.5152,129.02,129.89,19067688,0.0
2019-04-28,129.9,130.18,129.35,129.74,13768507,0.0
2019-04-29,129.81,130.7,129.3947,130.58,19549110,0.0
2019-04-30,130.53,130.65,127.7,127.8768,23607029,0.0
2019-05-01,127.98,128,125.52,126.2,24625810,0.0
2019-05-02,127.36,129.43,127.25,128.89,21930200,0.0
2019-05-05,126.39,128.56,126.11,128.16,19544222,0.0
2019-05-06,126.46,127.18,124.22,125.57,29045897,0.0
2019-05-07,125.44,126.37,124.75,125.44,20819937,0.0
2019-05-08,124.29,125.79,123.57,125.51,23111514,0.0
2019-05-09,124.91,127.93,123.82,127.19,26418546,0.0
2019-05-12,124.11,125.55,123.04,123.31,28096397,0.0
2019-05-13,123.87,125.88,123.7,124.72,20940204,0.0
2019-05-14,124.26,126.71,123.7,126.05,21509877,0.0
2019-05-15,126.75,129.38,126.46,128.95,24762656,0.0
2019-05-16,128.305,130.46,127.92,128.07,23154739,0.0
2019-05-19,126.52,127.5894,125.7607,126.2,18433566,0.0
2019-05-20,127.43,127.5273,126.58,126.9,12132102,0.0
2019-05-21,126.62,128.24,126.52,127.66,12781907,0.0
2019-05-22,126.2,126.29,124.74,126.18,20026729,0.0
2019-05-23,126.91,127.415,125.97,126.23,12380286,0.0
2019-05-27,126.94,128,126.05,126.05,15677726,0.0
2019-05-28,125.38,125.39,124.04,124.94,19094366,0.0
2019-05-29,125.26,125.76,124.78,125.73,14940725,0.0
2019-05-30,124.23,124.615,123.32,123.59,19067178,0.0
2019-06-02,123.85,124.37,119.01,119.88,33076693,0.0
2019-06-03,121.27,123.28,120.6522,123.2,23847973,0.0
2019-06-04,124.95,125.87,124.21,125.83,20223894,0.0
2019-06-05,126.44,127.97,125.6,127.9,17659237,0.0
2019-06-06,129.19,132.25,128.26,131.4,28442880,0.0
2019-06-09,132.4,134.08,132,132.6,23572989,0.0
2019-06-10,133.88,134.24,131.2757,132.1,18628257,0.0
2019-06-11,131.4,131.97,130.71,131.49,14627551,0.0
2019-06-12,131.98,133,131.56,132.32,29605510,0.0
2019-06-13,132.26,133.79,131.64,132.47,28380382,0.0
2019-06-16,132.63,133.73,132.53,132.89,11190315,0.0
2019-06-17,134.19,135.24,133.57,135.18,22259993,0.0
2019-06-18,135,135.93,133.81,135.59,17422488,0.0
2019-06-19,137.45,137.66,135.72,136.89,24413637,0.0
2019-06-20,136.58,137.73,136.46,136.94,32605935,0.0
2019-06-23,137.27,138.4,137,137.79,15409700,0.0
2019-06-24,137.25,137.59,132.73,133.43,28861090,0.0
2019-06-25,134.35,135.74,133.6,133.93,18589050,0.0
2019-06-26,134.14,134.71,133.51,134.14,13350840,0.0
2019-06-27,134.495,134.58,133.1558,133.93,15208650,0.0
2019-06-30,136.63,136.7,134.97,135.69,18770923,0.0
2019-07-01,136.12,136.59,135.34,136.57,12885055,0.0
2019-07-02,136.79,137.74,136.295,137.45,10872526,0.0
2019-07-04,135.94,137.33,135.72,137.07,14788455,0.0
2019-07-07,136.4,137.1,135.3701,136.97,13660084,0.0
2019-07-08,136,136.97,135.8,136.435,15894256,0.0
2019-07-09,137.13,138.58,137.02,137.86,18541986,0.0
2019-07-10,138.2,139.22,137.87,138.4,19376896,0.0
2019-07-11,138.85,139.13,138.0099,138.89,14813882,0.0
2019-07-14,139.59,139.59,138.46,138.94,13238147,0.0
2019-07-15,138.96,139.05,136.52,137.08,19654715,0.0
2019-07-16,137.7,137.93,136.22,136.22,16462100,0.0
2019-07-17,135.55,136.62,134.67,136.28,23382478,0.0
2019-07-18,140.22,140.67,136.45,136.62,43308021,0.0
2019-07-21,137.41,139.19,137.33,138.43,20785406,0.0
2019-07-22,139.76,139.99,138.03,139.29,15676393,0.0
2019-07-23,138.9,140.74,138.85,140.72,16545564,0.0
2019-07-24,140.43,140.61,139.3215,140.19,15828520,0.0
2019-07-25,140.37,141.675,140.3,141.34,13850451,0.0
2019-07-28,141.5,141.51,139.3663,141.04,12886300,0.0
2019-07-29,140.18,141.2199,139.8005,140.37,13481272,0.0
2019-07-30,140.33,140.49,135.08,136.21,31831950,0.0
2019-07-31,137,140.9383,136.93,138.06,36054988,0.0
2019-08-01,138.09,138.32,135.26,136.9,23815759,0.0
2019-08-04,133.3,133.9298,130.78,132.2,35492393,0.0
2019-08-05,133.8,135.68,133.21,134.66,25230023,0.0
2019-08-06,133.8,135.65,131.8284,135.28,26194932,0.0
2019-08-07,136.6,138.99,135.93,138.91,20703630,0.0
2019-08-08,138.87,139.38,136.46,137.69,18350156,0.0
2019-08-11,137.07,137.86,135.24,135.81,15264976,0.0
2019-08-12,136.05,138.8,135,138.6,21855465,0.0
2019-08-13,136.36,136.92,133.67,133.98,24545638,0.0
2019-08-14,133.98,134.58,132.25,133.691,22783901,0.0
2019-08-15,134.88,136.46,134.72,136.13,21414280,0.0
2019-08-18,137.855,138.55,136.885,138.41,19420135,0.0
2019-08-19,138.21,138.71,137.24,137.24,15455600,0.0
2019-08-20,138.55,139.4935,138,138.78,12370201,0.0
2019-08-21,138.66,139.2,136.29,137.77,15649907,0.0
2019-08-22,137.1897,138.35,132.8,133.4,31330202,0.0
2019-08-25,135.01,135.56,133.9,135.54,16264514,0.0
2019-08-26,136.39,136.72,134.66,135.75,16302609,0.0
2019-08-27,134.88,135.76,133.55,135.55,14545360,0.0
2019-08-28,137.25,138.44,136.91,138.16,17138202,0.0
2019-08-29,139.2,139.2,136.27,137.92,17470601,0.0
2019-09-02,136.61,137.2,135.7,136.12,15851752,0.0
2019-09-03,137.3,137.69,136.48,137.69,14888337,0.0
2019-09-04,139.11,140.3837,138.76,140.05,21972890,0.0
2019-09-05,140.03,140.18,138.2,139.13,17404946,0.0
2019-09-08,139.59,139.75,136.46,137.58,22373275,0.0
2019-09-09,136.8,136.8862,134.51,136.15,23250035,0.0
2019-09-10,135.91,136.27,135.09,136.15,19779471,0.0
2019-09-11,137.85,138.42,136.87,137.5414,20314197,0.0
2019-09-12,137.78,138.06,136.57,137.21,16044045,0.0
2019-09-15,135.83,136.7,135.66,136.4,11868175,0.0
2019-09-16,136.96,137.52,136.425,137.39,13402758,0.0
2019-09-17,137.36,138.67,136.5299,138.53,18456568,0.0
2019-09-18,140.3,142.37,140.0736,141.08,31138067,0.0
2019-09-19,141.01,141.65,138.25,139.28,40686698,0.0
2019-09-22,139.23,139.63,138.44,139.09,13545121,0.0
2019-09-23,140.37,140.69,136.88,137.38,23947563,0.0
2019-09-24,137.5,139.958,136.04,139.36,17416474,0.0
2019-09-25,139.44,140.18,138.44,139.57,14306302,0.0
2019-09-26,140.15,140.36,136.645,137.75,17829702,0.0
2019-09-29,138.05,139.215,137.78,139.03,12030081,0.0
2019-09-30,139.66,140.25,137,137.06,17119882,0.0
2019-10-01,136.25,136.37,133.5799,134.63,25283772,0.0
2019-10-02,134.95,136.75,133.22,136.3,20600985,0.0
2019-10-03,136.75,138.25,136.42,138.11,34698225,0.0
2019-10-06,137.14,138.18,137.02,137.1,24940153,0.0
2019-10-07,137.08,137.76,135.62,135.66,43365113,0.0
2019-10-08,137.46,138.7,136.97,138.21,33135789,0.0
2019-10-09,138.49,139.6699,138.25,139.1,30602156,0.0
2019-10-10,140.12,141.03,139.5,139.61,43365185,0.0
2019-10-13,140.2,140.29,139.52,139.54,19332176,0.0
2019-10-14,140.06,141.79,139.81,141.57,33525781,0.0
2019-10-15,140.71,140.99,139.53,140.48,34816708,0.0
2019-10-16,140.95,141.42,139.02,139.67,35471777,0.0
2019-10-17,139.76,140,136.56,137.34,58749783,0.0
2019-10-20,138.05,138.5,137.01,138.43,14775463,0.0
2019-10-21,138.97,140.01,136.26,136.39,24185213,0.0
2019-10-22,136.88,137.45,135.61,137.25,25297689,0.0
2019-10-23,139.39,140.42,138.67,139.95,32841215,0.0
2019-10-24,139.5,141.14,139.2,140.73,19986717,0.0
2019-10-27,144.4,145.67,143.51,144.2,31816013,0.0
2019-10-28,144.08,144.5,142.65,142.81,17578197,0.0
2019-10-29,143.52,145,142.79,144.56,16677432,0.0
2019-10-30,144.9,144.93,142.99,143.39,17913741,0.0
2019-10-31,144.26,144.42,142.965,143.72,23085759,0.0
2019-11-03,144.8,145,144.16,144.52,14542918,0.0
2019-11-04,144.97,145.02,143.905,144.46,14318658,0.0
2019-11-05,144.37,144.52,143.2,144.06,12956028,0.0
2019-11-06,143.84,144.88,143.77,144.28,14764862,0.0
2019-11-07,143.98,145.99,143.76,145.96,14457573,0.0
2019-11-10,145.34,146.42,144.73,146.12,13193003,0.0
2019-11-11,146.28,147.57,146.06,147.08,15001797,0.0
2019-11-12,146.74,147.4625,146.28,147.34,14272821,0.0
2019-11-13,147.02,148.41,147,148.06,13433421,0.0
2019-11-14,148.93,149.99,148.27,149.95,19846888,0.0
2019-11-17,150.07,150.55,148.98,150.34,18280590,0.0
2019-11-18,150.88,151.33,150.195,150.39,18879614,0.0
2019-11-19,150.07,150.84,148.46,149.62,21902456,0.0
2019-11-20,149.4,149.8,148.501,149.49,14384044,0.0
2019-11-21,150.07,150.3,148.82,149.63,12567663,0.0
2019-11-24,150,151.35,149.92,151.2247,14939388,0.0
2019-11-25,151.36,152.42,151.32,152,14027510,0.0
2019-11-26,152.33,152.5,151.52,152.34,12294833,0.0
2019-11-28,152.1,152.3,151.28,151.38,8158878,0.0
2019-12-01,151.81,151.83,148.32,149.55,21432374,0.0
2019-12-02,147.5,149.43,146.65,149.32,20179656,0.0
2019-12-03,150.14,150.1799,149.2,149.83,15235784,0.0
2019-12-04,150.05,150.32,149.48,149.92,12243910,0.0
2019-12-05,150.99,151.87,150.27,151.75,13020323,0.0
2019-12-08,151.07,152.21,150.91,151.36,11759878,0.0
2019-12-09,151.26,151.89,150.765,151.17,13714977,0.0
2019-12-10,151.54,151.87,150.33,151.69,15282616,0.0
2019-12-11,151.65,153.44,151.02,153.23,20551376,0.0
2019-12-12,153.0035,154.89,152.83,154.54,20029179,0.0
2019-12-15,155.28,155.9,154.82,155.54,17940213,0.0
2019-12-16,155.45,155.71,154.45,154.79,17861887,0.0
2019-12-17,154.24,155.48,154.18,154.37,14458613,0.0
2019-12-18,154.01,155.77,153.75,155.71,18017465,0.0
2019-12-19,157.35,158.49,156.29,157.39,38348544,0.0
2019-12-22,158.12,158.12,157.27,157.41,12592701,0.0
2019-12-23,157.43,157.71,157.115,157.39,5197207,0.0
2019-12-25,157.56,158.73,157.4,158.67,8748285,0.0
2019-12-26,159.45,159.55,158.22,158.95,12779354,0.0
2019-12-29,158.9865,159.02,156.73,157.68,13421755,0.0
2019-12-30,156.77,157.77,156.45,157.49,12292639,0.0
2020-01-01,158.74,160.73,158.33,160.73,18902080,0.0
2020-01-02,158.32,159.945,158.06,158.59,17126482,0.0
2020-01-05,157.08,159.1,156.51,159.02,15146928,0.0
2020-01-06,159.32,159.67,157.32,157.6,17871760,0.0
2020-01-07,158.93,160.8,157.9491,160.14,22149039,0.0
2020-01-08,161.835,162.215,161.03,162.09,16868379,0.0
2020-01-09,162.8235,163.22,161.18,161.32,17493193,0.0
2020-01-12,161.76,163.31,161.26,163.28,15536371,0.0
2020-01-13,163.39,163.6,161.72,162.15,18083058,0.0
2020-01-14,162.62,163.94,162.57,163.29,16410439,0.0
2020-01-15,164.35,166.24,164.03,166.21,17391143,0.0
2020-01-16,167.41,167.4675,165.43,167.05,25849940,0.0
2020-01-20,166.68,168.19,166.43,166.49,39893384,0.0
2020-01-21,167.4,167.49,165.68,165.69,37346441,0.0
2020-01-22,166.19,166.8,165.27,166.72,25894570,0.0
2020-01-23,167.51,167.53,164.45,165.04,42175214,0.0
2020-01-26,161.15,163.375,160.2,162.26,22401929,0.0
2020-01-27,163.78,165.755,163.073,165.46,18045860,0.0
2020-01-28,167.84,168.75,165.69,168.18,26205744,0.0
2020-01-29,174.025,174.05,170.79,172.74,47138947,0.0
2020-01-30,172.36,172.4,169.58,170.17,30721335,0.0
2020-02-02,170.43,174.5,170.4,174.39,24512662,0.0
2020-02-03,177.13,180.64,176.31,180.13,31785900,0.0
2020-02-04,184.03,184.2,178.4101,179.94,33676758,0.0
2020-02-05,180.97,183.8199,180.059,183.64,24058973,0.0
2020-02-06,182.845,185.63,182.48,183.95,26341568,0.0
2020-02-09,183.58,188.84,183.25,188.74,28613696,0.0
